production_log_id,pds,machine_id,product_id,leader_id,manager_id,operator_id,supervisor_id,start_time,end_time,product_weight,material_weight,cut_pallet_count,waste_endroll_weight,waste_trim_weight,waste_production_weight,waste_core_weight,returned_material_weight,log_note
1015,25020547,5,179,1,1,1,1,3/13/2025 16:21,3/13/2025 18:43,587,1507,11900,11,4,22,11,894,
342,25020184,2,13,1,1,1,1,2/21/2025 21:54,2/21/2025 23:19,588,1355,"46,500",18,3,34,0,767,
86,25020186,2,18,1,1,1,1,2/14/2025 14:01,2/14/2025 15:02,591,591,"14,050",8,1,25,0,0,
919,25030029,3,11,1,1,1,1,3/11/2025 13:40,3/11/2025 15:15,591,591,37000,12,3,35,12,0,
1,25020074,2,1,1,1,1,1,2/11/2025 14:19,2/11/2025 16:35,594,594,"5,000",5,5,5,0,0,
4,25020074,2,1,1,1,1,1,2/11/2025 16:40,2/11/2025 17:40,594,594,"10,500",11,3,9,0,0,
1746,25030487,2,179,1,1,1,1,3/28/2025 9:59,3/28/2025 12:28,594,594,25700,8,2,25,15,0,
306,25020487,3,71,1,1,1,1,2/20/2025 17:12,2/20/2025 19:39,597,824,"10,110",3,2,12,0,203,
980,25030092,5,13,1,1,1,1,3/12/2025 13:56,3/12/2025 16:33,598,598,13300,6,1,73,15,0,
1542,25030609,2,94,1,1,1,1,3/24/2025 21:50,3/24/2025 23:10,600,1681,39200,25,5,43,42,1116,
1250,25020829,2,179,1,1,1,1,3/18/2025 21:50,3/19/2025 0:25,603,603,37800,16,3,20,30,0,
703,25020629,2,13,1,1,1,1,3/5/2025 17:44,3/5/2025 18:45,605,605,24400,15,2,15,25,0,
1574,25030297,2,295,1,1,1,1,3/25/2025 13:10,3/25/2025 14:26,606,759,7600,3,1,3,0,157,
1289,25030419,5,229,1,1,1,1,3/19/2025 16:06,3/19/2025 18:34,608,645,10150,5,1,10,5,0,
115,25020118,2,13,1,1,1,1,2/15/2025 8:16,2/15/2025 11:10,612,1382,"9,100",15,2,20,0,789,
1300,25020830,2,179,1,1,1,1,3/19/2025 19:20,3/19/2025 21:00,612,1296,31700,10,2,25,30,705,
1113,25030346,6,195,1,1,1,1,3/15/2025 13:56,3/15/2025 16:52,612,742,7200,3,1,6,3,130,
633,25020493,5,111,1,1,1,1,3/4/2025 13:46,3/4/2025 16:23,614,614,"38,400",11,5,48,39,0,
926,25030095,5,2,1,1,1,1,3/11/2025 15:12,3/11/2025 16:38,614,1304,44100,22,4,43,30,731,
1016,25030094,2,13,1,1,1,1,3/13/2025 16:49,3/13/2025 19:37,617,617,14850,10,2,10,0,0,
351,25020185,2,13,1,1,1,1,2/22/2025 13:47,2/22/2025 15:30,619,619,"45,700",11,4,25,34,0,
784,25030026,3,3,1,1,1,1,3/7/2025 13:47,3/7/2025 16:22,619,743,23000,8,1,40,7,211,
572,25020567,5,96,1,1,1,1,3/3/2025 9:01,3/3/2025 10:47,619,1555,"20,200",34,4,49,11,883,
452,25020405,2,13,1,1,1,1,2/26/2025 13:52,2/26/2025 15:47,620,563,"5,900",0,0,0,10,0,
1298,25020830,2,179,1,1,1,1,3/19/2025 19:20,3/19/2025 20:21,621,621,31700,10,2,25,30,0,
830,25020825,5,1,1,1,1,1,3/8/2025 13:51,3/8/2025 16:33,622,1232,15050,21,4,48,9,664,
406,25020596,2,83,1,1,1,1,2/24/2025 19:34,2/24/2025 22:04,625,1564,"10,100",4,2,10,0,939,
1105,25030337,2,13,1,1,1,1,3/15/2025 13:46,3/15/2025 15:58,625,625,27100,13,2,40,30,0,
444,25020404,2,13,1,1,1,1,2/26/2025 12:56,2/26/2025 15:05,626,1224,"39,900",34,4,24,30,563,
1484,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 7:21,626,1540,56700,25,6,98,54,914,
1195,25020548,2,179,1,1,1,1,3/17/2025 21:53,3/17/2025 23:08,627,1346,15950,10,2,10,15,725,
285,25020433,2,68,1,1,1,1,2/19/2025 21:47,2/19/2025 23:37,630,1284,"11,900",4,2,26,0,680,
189,25020182,2,13,1,1,1,1,2/17/2025 21:49,2/17/2025 23:04,631,631,"43,400",17,3,49,0,0,
192,25020182,2,13,1,1,1,1,2/17/2025 21:49,2/17/2025 23:04,632,1353,"43,400",17,3,49,0,646,
1686,25030495,2,2,1,1,1,1,3/27/2025 5:51,3/27/2025 7:11,633,1593,28700,22,3,39,20,842,
715,25020630,2,13,1,1,1,1,3/5/2025 21:42,3/6/2025 0:08,636,607,20700,7,2,12,15,0,
456,25020387,6,82,1,1,1,1,2/26/2025 19:09,2/26/2025 20:47,636,867,"6,000",14,2,37,6,244,
912,25030029,3,11,1,1,1,1,3/10/2025 21:45,3/10/2025 23:52,637,1264,35000,7,3,30,10,591,
177,25020142,3,11,1,1,1,1,2/17/2025 19:29,2/17/2025 21:15,638,1262,"25,350",3,10,30,0,597,
307,25020487,3,71,1,1,1,1,2/20/2025 17:12,2/20/2025 18:17,638,761,"10,110",3,2,12,0,92,
449,25020387,6,82,1,1,1,1,2/26/2025 13:47,2/26/2025 15:30,638,859,"10,800",21,3,50,6,193,
1820,25030489,2,179,1,1,1,1,3/29/2025 17:45,3/29/2025 19:49,643,1591,28000,26,5,60,20,890,
1826,25030489,2,179,1,1,1,1,3/29/2025 17:54,3/29/2025 20:45,643,1591,28000,26,5,60,20,890,
1257,25030377,5,82,1,1,1,1,3/18/2025 21:54,3/19/2025 0:19,644,644,18600,19,2,50,15,0,
197,25020182,2,13,1,1,1,1,2/18/2025 8:19,2/18/2025 9:54,646,646,"13,300",5,2,15,0,0,
1315,25030386,2,179,1,1,1,1,3/19/2025 21:44,3/19/2025 23:28,648,648,12600,18,3,25,10,0,
1240,25020548,2,179,1,1,1,1,3/18/2025 15:12,3/18/2025 16:27,649,1526,7100,2,1,3,0,860,
761,25020630,5,13,1,1,1,1,3/6/2025 19:46,3/6/2025 22:22,649,1508,25750,32,2,64,25,835,
280,25020434,2,67,1,1,1,1,2/19/2025 20:22,2/19/2025 23:13,650,1318,"14,050",11,2,28,0,750,
328,25020276,2,1,1,1,1,1,2/21/2025 12:27,2/21/2025 14:12,650,650,"34,300",21,4,21,0,0,
1333,25030372,3,242,1,1,1,1,3/20/2025 13:12,3/20/2025 14:59,650,650,16200,3,1,21,9,0,
59,25020117,2,13,1,1,1,1,2/13/2025 21:03,2/13/2025 22:02,651,651,"37,800",15,6,43,0,0,
1486,25030389,2,179,1,1,1,1,3/22/2025 5:36,3/22/2025 7:54,652,914,7000,7,3,25,0,174,
981,25030092,5,13,1,1,1,1,3/12/2025 13:56,3/12/2025 16:45,653,1541,13300,6,1,73,15,851,
7,25010689,2,2,1,1,1,1,2/11/2025 17:45,2/11/2025 21:13,656,656,"5,700",12,3,21,0,0,
244,25020408,2,56,1,1,1,1,2/19/2025 8:27,2/19/2025 11:20,657,1567,"8,400",3,2,10,0,854,
621,25020710,2,1,1,1,1,1,3/3/2025 21:51,3/3/2025 23:27,658,1505,"44,800",23,2,90,35,756,
336,25020184,2,13,1,1,1,1,2/21/2025 13:47,2/21/2025 15:23,662,662,"9,800",0,0,5,0,0,
764,25020838,5,138,1,1,1,1,3/6/2025 21:21,3/6/2025 23:22,663,804,6100,6,2,25,12,0,
837,25020825,5,1,1,1,1,1,3/8/2025 15:50,3/8/2025 18:36,664,664,7800,12,2,50,18,0,
398,25020107,2,81,1,1,1,1,2/24/2025 14:58,2/24/2025 17:30,666,997,"5,200",2,1,5,0,334,
659,25020711,2,110,1,1,1,1,3/4/2025 20:00,3/4/2025 21:05,671,1448,16350,16,3,50,15,751,
1462,25030609,2,94,1,1,1,1,3/21/2025 17:48,3/21/2025 19:41,672,962,6300,2,1,7,6,297,
287,25020433,2,68,1,1,1,1,2/20/2025 7:33,2/20/2025 9:57,680,680,"13,350",2,1,4,0,0,
69,25020142,3,11,1,1,1,1,2/13/2025 21:21,2/14/2025 0:09,680,1174,"10,000",6,2,11,0,464,
1010,25030094,2,13,1,1,1,1,3/13/2025 14:00,3/13/2025 16:28,681,1334,16200,23,4,17,11,617,
1736,25030776,2,94,1,1,1,1,3/28/2025 0:02,3/28/2025 2:47,685,685,31400,17,4,26,34,0,
1431,25030391,2,94,1,1,1,1,3/21/2025 13:21,3/21/2025 16:06,688,1618,41700,24,7,36,45,930,
425,25020387,6,82,1,1,1,1,2/25/2025 14:05,2/25/2025 15:46,689,703,"5,000",10,2,30,4,0,
264,25020273,2,62,1,1,1,1,2/19/2025 13:43,2/19/2025 15:00,690,1689,"29,400",38,9,48,0,926,
1269,25020829,2,179,1,1,1,1,3/19/2025 9:07,3/19/2025 10:07,690,690,18900,12,6,25,20,0,
1517,25030223,2,2,1,1,1,1,3/23/2025 3:13,3/23/2025 6:01,691,1275,28950,10,3,20,30,584,
1694,25030495,2,2,1,1,1,1,3/27/2025 8:59,3/27/2025 10:49,692,1558,16500,6,2,15,10,853,
763,25020838,5,138,1,1,1,1,3/6/2025 21:21,3/6/2025 23:13,693,1553,6100,6,2,25,12,714,
465,25020405,2,13,1,1,1,1,2/26/2025 21:44,2/27/2025 0:20,694,1509,"40,100",20,7,35,28,752,
261,25020273,2,62,1,1,1,1,2/19/2025 13:43,2/19/2025 16:26,702,1463,"29,400",38,9,48,0,724,
1866,25030914,2,13,1,1,1,1,3/31/2025 17:47,3/31/2025 20:11,703,703,44100,29,6,67,30,0,
1534,25030609,2,94,1,1,1,1,3/24/2025 21:50,3/25/2025 0:43,704,704,39200,25,5,43,42,0,
1211,25030385,3,166,1,1,1,1,3/18/2025 8:45,3/18/2025 10:34,704,704,12300,12,1,23,3,0,
5,25020074,2,1,1,1,1,1,2/11/2025 16:40,2/11/2025 17:40,705,1361,"10,500",11,3,9,0,656,
1314,25030386,2,179,1,1,1,1,3/19/2025 21:44,3/20/2025 0:19,705,705,12600,18,3,25,10,0,
1027,25030221,5,56,1,1,1,1,3/13/2025 21:46,3/13/2025 23:47,705,705,16520,12,3,18,12,0,
1609,25030689,5,302,1,1,1,1,3/25/2025 21:56,3/26/2025 0:14,711,737,5100,5,1,15,3,0,
781,25030026,3,3,1,1,1,1,3/7/2025 13:47,3/7/2025 16:06,713,713,23000,8,1,40,7,0,
146,25020274,2,2,1,1,1,1,2/15/2025 20:56,2/15/2025 23:27,714,1353,"25,900",18,5,30,0,631,
1881,25030787,2,1,1,1,1,1,4/1/2025 4:38,4/1/2025 6:18,717,717,31050,22,3,30,30,0,
908,25030029,3,11,1,1,1,1,3/10/2025 21:45,3/10/2025 22:53,717,717,35000,7,3,30,10,0,
193,25020182,2,13,1,1,1,1,2/17/2025 21:49,2/17/2025 23:53,718,718,"43,400",17,3,49,0,0,
1096,25030234,2,1,1,1,1,1,3/15/2025 9:18,3/15/2025 10:31,722,1326,18900,7,3,15,12,625,
1550,25030609,2,94,1,1,1,1,3/25/2025 8:42,3/25/2025 9:51,722,1457,11100,10,2,5,12,828,
720,25020630,2,13,1,1,1,1,3/6/2025 8:58,3/6/2025 11:12,723,1548,10250,17,4,30,10,838,
274,25020273,2,62,1,1,1,1,2/19/2025 17:19,2/19/2025 19:09,724,724,"17,150",10,3,32,0,0,
1222,25020548,2,179,1,1,1,1,3/18/2025 12:05,3/18/2025 13:40,725,725,33350,4,3,10,30,0,
1680,25030495,2,2,1,1,1,1,3/27/2025 5:51,3/27/2025 8:12,725,725,28700,22,3,39,20,0,
111,25020118,2,13,1,1,1,1,2/14/2025 21:07,2/14/2025 23:23,726,726,"36,400",32,6,52,0,0,
588,25020546,2,13,1,1,1,1,3/3/2025 13:21,3/3/2025 15:43,727,1511,"40,600",11,7,38,36,760,
1443,25030494,2,56,1,1,1,1,3/21/2025 16:23,3/21/2025 18:09,730,1676,15600,4,2,11,12,962,
369,25020271,2,13,1,1,1,1,2/22/2025 21:47,2/23/2025 0:29,733,1578,"37,600",10,2,21,30,824,
1360,25030386,2,179,1,1,1,1,3/20/2025 16:07,3/20/2025 18:39,733,1532,44100,14,4,21,30,734,
662,25020629,2,13,1,1,1,1,3/4/2025 21:45,3/5/2025 0:38,734,734,10500,13,2,12,5,0,
1270,25020829,2,179,1,1,1,1,3/19/2025 9:07,3/19/2025 11:16,734,1495,18900,12,6,25,20,761,
11,25020135,3,3,1,1,1,1,2/11/2025 21:16,2/11/2025 23:06,737,737,"21,300",7,2,25,0,0,
986,25030139,3,69,1,1,1,1,3/12/2025 21:44,3/12/2025 22:59,740,740,28500,10,3,37,9,0,
312,25020409,2,2,1,1,1,1,2/20/2025 17:35,2/20/2025 19:39,741,1499,"21,700",3,1,20,0,820,
1272,25030378,5,95,1,1,1,1,3/19/2025 9:53,3/19/2025 11:03,741,741,14150,3,2,4,9,0,
798,25020631,5,13,1,1,1,1,3/7/2025 21:18,3/7/2025 22:29,742,1236,34300,14,2,60,30,323,
1225,25020548,2,179,1,1,1,1,3/18/2025 12:05,3/18/2025 13:29,747,1350,33350,4,3,10,30,603,
856,25020556,5,94,1,1,1,1,3/8/2025 21:48,3/8/2025 23:07,751,751,27300,37,6,71,30,0,
469,25020405,2,13,1,1,1,1,2/27/2025 7:59,2/27/2025 9:31,752,752,"10,700",2,1,5,5,0,
242,25020408,2,56,1,1,1,1,2/18/2025 21:56,2/19/2025 0:17,755,797,"7,120",2,0,6,0,0,
286,25020433,2,68,1,1,1,1,2/19/2025 21:47,2/19/2025 23:59,755,755,"11,900",4,2,26,0,0,
1771,25030488,2,179,1,1,1,1,3/28/2025 21:38,3/28/2025 23:02,755,1486,15900,15,3,20,10,703,
623,25020710,2,1,1,1,1,1,3/4/2025 8:33,3/4/2025 11:13,756,756,"10,100",5,2,10,10,0,
819,25030028,3,142,1,1,1,1,3/8/2025 12:03,3/8/2025 14:24,758,1489,21000,17,3,43,8,716,
1845,25030722,2,84,1,1,1,1,3/30/2025 4:08,3/30/2025 6:41,759,1092,30300,13,2,30,0,358,
262,25020273,2,62,1,1,1,1,2/19/2025 13:43,2/19/2025 15:14,761,761,"29,400",38,9,48,0,0,
1284,25020830,2,179,1,1,1,1,3/19/2025 13:47,3/19/2025 15:37,761,761,25000,2,2,11,20,0,
1623,25030742,3,307,1,1,1,1,3/26/2025 11:42,3/26/2025 13:02,768,768,15200,4,2,24,10,0,
124,25020274,2,2,1,1,1,1,2/15/2025 13:45,2/15/2025 16:31,770,789,"30,800",4,1,20,0,0,
1256,25030377,5,82,1,1,1,1,3/18/2025 21:54,3/19/2025 0:15,771,771,18600,19,2,50,15,0,
1864,25030871,5,351,1,1,1,1,3/31/2025 10:08,3/31/2025 12:34,774,905,13100,8,2,24,0,131,
1274,25030378,5,95,1,1,1,1,3/19/2025 9:53,3/19/2025 10:53,776,776,14150,3,2,4,9,0,
1024,25030210,5,110,1,1,1,1,3/13/2025 19:26,3/13/2025 21:36,778,1470,15750,11,3,21,11,705,
57,25020117,2,13,1,1,1,1,2/13/2025 21:03,2/13/2025 22:02,779,1365,"37,800",15,6,43,0,580,
389,25020108,2,35,1,1,1,1,2/24/2025 13:26,2/24/2025 15:15,782,1357,"30,300",5,2,7,10,614,
1594,25030634,2,292,1,1,1,1,3/25/2025 20:20,3/25/2025 22:33,783,1728,20200,5,3,9,11,905,
1589,25030459,2,292,1,1,1,1,3/25/2025 17:35,3/25/2025 19:35,787,787,22100,5,3,11,11,0,
1554,25030460,2,287,1,1,1,1,3/25/2025 9:19,3/25/2025 11:09,790,1262,10100,7,3,5,6,472,
1593,25030634,2,292,1,1,1,1,3/25/2025 20:20,3/25/2025 22:51,791,791,20200,5,3,9,11,0,
1522,25030498,2,1,1,1,1,1,3/23/2025 4:22,3/23/2025 6:34,798,1272,21500,6,2,19,15,473,
1375,25030387,2,179,1,1,1,1,3/20/2025 17:51,3/20/2025 20:15,799,734,8650,5,2,12,12,0,
1258,25030377,5,82,1,1,1,1,3/18/2025 21:54,3/19/2025 0:05,800,800,18600,19,2,50,15,0,
529,25020634,2,18,1,1,1,1,2/28/2025 23:07,3/1/2025 0:09,801,1706,"27,050",25,7,20,30,826,
360,25020185,2,13,1,1,1,1,2/22/2025 15:40,2/22/2025 17:28,805,1362,"9,800",2,1,5,10,568,
1461,25030609,2,94,1,1,1,1,3/21/2025 17:48,3/21/2025 20:31,805,"1,463",6300,2,1,7,6,704,
438,25020404,2,13,1,1,1,1,2/25/2025 21:46,2/25/2025 23:46,809,1397,"16,800",8,2,10,10,0,
232,25020183,2,13,1,1,1,1,2/18/2025 20:27,2/18/2025 22:29,810,810,"38,300",12,2,23,0,0,
1373,25030387,2,179,1,1,1,1,3/20/2025 17:51,3/20/2025 20:31,813,941,8650,5,2,12,12,0,
1261,25030377,5,82,1,1,1,1,3/18/2025 21:54,3/19/2025 0:30,819,819,18600,19,2,50,15,0,
431,25020505,2,2,1,1,1,1,2/25/2025 16:57,2/25/2025 19:07,820,820,"18,200",16,4,23,20,0,
321,25020337,5,72,1,1,1,1,2/21/2025 12:17,2/21/2025 14:03,821,803,"11,700",30,2,35,0,0,
79,25020118,2,13,1,1,1,1,2/14/2025 11:37,2/14/2025 14:07,823,1595,"11,200",3,1,5,0,726,
1626,25030742,3,307,1,1,1,1,3/26/2025 11:42,3/26/2025 14:04,823,823,15200,4,2,24,10,0,
148,25020274,2,2,1,1,1,1,2/15/2025 20:56,2/15/2025 23:17,824,1573,"25,900",18,5,30,0,718,
382,25020271,2,13,1,1,1,1,2/24/2025 9:48,2/24/2025 11:19,824,824,"19,100",5,2,10,8,0,
1693,25030495,2,2,1,1,1,1,3/27/2025 8:59,3/27/2025 11:46,824,824,16500,6,2,15,10,0,
1796,25030499,2,1,1,1,1,1,3/29/2025 12:33,3/29/2025 15:25,824,824,38300,10,5,30,35,0,
1260,25030377,5,82,1,1,1,1,3/18/2025 21:54,3/19/2025 0:02,824,824,18600,19,2,50,15,0,
650,25020493,5,111,1,1,1,1,3/4/2025 16:13,3/4/2025 18:50,826,1400,9500,16,2,50,10,415,
14,25020135,3,3,1,1,1,1,2/11/2025 21:16,2/11/2025 23:50,827,827,"21,300",7,2,25,0,0,
1721,25030776,2,94,1,1,1,1,3/27/2025 17:59,3/27/2025 20:30,828,828,25300,17,3,10,24,0,
1780,25030379,2,93,1,1,1,1,3/29/2025 2:01,3/29/2025 4:11,829,829,26650,20,4,80,23,0,
110,25020118,2,13,1,1,1,1,2/14/2025 21:07,2/14/2025 22:46,834,1384,"36,400",32,6,52,0,524,
289,25020433,2,68,1,1,1,1,2/20/2025 7:33,2/20/2025 10:26,834,1355,"13,350",2,1,4,0,507,
1492,25030389,2,179,1,1,1,1,3/22/2025 15:31,3/22/2025 17:57,834,1347,49700,19,4,19,39,513,
1283,25020830,2,179,1,1,1,1,3/19/2025 13:47,3/19/2025 16:43,836,1338,25000,2,2,11,20,621,
796,25020631,5,13,1,1,1,1,3/7/2025 21:18,3/7/2025 22:48,836,836,34300,14,2,60,30,0,
448,25020387,6,82,1,1,1,1,2/26/2025 13:47,2/26/2025 15:24,838,838,"10,800",21,3,50,6,0,
1335,25030372,3,242,1,1,1,1,3/20/2025 13:12,3/20/2025 15:19,844,858,16200,3,1,21,9,0,
171,25020275,2,31,1,1,1,1,2/17/2025 14:03,2/17/2025 15:36,847,1355,"10,100",16,2,35,0,1106,
1134,25030338,2,13,1,1,1,1,3/17/2025 8:34,3/17/2025 10:45,847,1575,11100,7,1,11,9,690,
1663,25030486,2,179,1,1,1,1,3/26/2025 17:49,3/26/2025 19:10,851,1479,21200,7,0,20,20,502,
993,25030092,5,13,1,1,1,1,3/12/2025 21:51,3/13/2025 0:19,851,851,43400,26,4,34,35,0,
1744,25030487,2,179,1,1,1,1,3/28/2025 5:53,3/28/2025 8:24,853,853,30800,17,3,34,20,0,
399,25020453,2,83,1,1,1,1,2/24/2025 16:32,2/24/2025 18:45,854,854,"15,150",4,2,15,0,0,
174,25020142,3,11,1,1,1,1,2/17/2025 19:29,2/17/2025 22:06,855,1126,"25,350",3,10,30,0,191,
437,25020404,2,13,1,1,1,1,2/25/2025 21:46,2/26/2025 0:04,861,1272,"16,800",8,2,10,10,411,
1742,25030487,2,179,1,1,1,1,3/28/2025 5:53,3/28/2025 8:12,861,1483,30800,17,3,34,20,594,
1877,25030914,2,13,1,1,1,1,3/31/2025 20:41,3/31/2025 23:00,863,1580,12600,8,2,25,10,717,
173,25020142,3,11,1,1,1,1,2/17/2025 19:29,2/17/2025 22:11,865,865,"25,350",3,10,30,0,0,
738,25030027,3,135,1,1,1,1,3/6/2025 12:43,3/6/2025 15:33,867,295,7640,5,1,13,0,0,
1549,25030609,2,94,1,1,1,1,3/25/2025 8:42,3/25/2025 10:02,868,868,11100,10,2,5,12,0,
85,25020186,2,18,1,1,1,1,2/14/2025 14:01,2/14/2025 15:07,872,1462,"14,050",8,1,25,0,566,
151,25020025,2,35,1,1,1,1,2/15/2025 21:10,2/15/2025 23:57,872,872,"19,350",8,4,19,0,0,
1239,25020548,2,179,1,1,1,1,3/18/2025 15:12,3/18/2025 16:36,873,1341,7100,2,1,3,0,471,
918,25030029,3,11,1,1,1,1,3/11/2025 13:40,3/11/2025 15:13,873,1155,37000,12,3,35,12,152,
1603,25030390,2,179,1,1,1,1,3/25/2025 21:49,3/26/2025 0:20,874,1295,10500,8,2,9,5,436,
1440,25030494,2,56,1,1,1,1,3/21/2025 16:23,3/21/2025 17:43,877,877,15600,4,2,11,12,0,
1485,25030389,2,179,1,1,1,1,3/22/2025 5:36,3/22/2025 7:40,877,867,7000,7,3,25,0,178,
768,25020494,5,67,1,1,1,1,3/7/2025 9:38,3/7/2025 12:17,877,1173,15700,12,3,9,11,284,
772,25020494,5,67,1,1,1,1,3/7/2025 9:39,3/7/2025 10:58,877,1173,15700,12,3,9,11,284,
436,25020404,2,13,1,1,1,1,2/25/2025 21:46,2/26/2025 0:16,880,1234,"16,800",8,2,10,10,0,
1253,25020829,2,179,1,1,1,1,3/18/2025 21:50,3/18/2025 23:07,880,860,37800,16,3,20,30,0,
491,25020407,2,1,1,1,1,1,2/27/2025 21:44,2/27/2025 23:12,883,915,"21,000",6,4,17,24,0,
625,25020632,2,56,1,1,1,1,3/4/2025 10:39,3/4/2025 12:31,883,883,"15,520",6,3,20,10,0,
1400,25030387,2,179,1,1,1,1,3/21/2025 5:47,3/21/2025 7:18,885,1262,15900,10,3,14,12,333,
498,25020407,2,1,1,1,1,1,2/28/2025 8:59,2/28/2025 11:43,886,898,"17,100",7,2,15,15,0,
1252,25020829,2,179,1,1,1,1,3/18/2025 21:50,3/19/2025 0:34,889,1347,37800,16,3,20,30,552,
1841,25030489,2,179,1,1,1,1,3/29/2025 23:11,3/30/2025 1:54,890,890,28500,29,4,47,26,0,
1281,25020830,2,179,1,1,1,1,3/19/2025 13:47,3/19/2025 16:10,892,892,25000,2,2,11,20,0,
1529,25030498,2,1,1,1,1,1,3/24/2025 14:01,3/24/2025 15:15,892,1306,31600,12,2,42,30,558,
245,25020408,2,56,1,1,1,1,2/19/2025 8:27,2/19/2025 11:00,894,1731,"8,400",3,2,10,0,804,
1196,25020548,2,179,1,1,1,1,3/17/2025 21:53,3/17/2025 23:38,894,894,15950,10,2,10,15,0,
41,25020075,2,1,1,1,1,1,2/13/2025 13:48,2/13/2025 16:34,901,1611,"42,700",26,3,15,0,651,
915,25030095,5,2,1,1,1,1,3/10/2025 21:50,3/10/2025 23:03,903,"1,152",9800,0,0,21,5,258,
278,25020273,2,62,1,1,1,1,2/19/2025 17:19,2/19/2025 19:21,904,1695,"17,150",10,3,32,0,723,
1873,25030914,2,13,1,1,1,1,3/31/2025 17:47,3/31/2025 19:56,904,1541,44100,29,6,67,30,303,
1846,25030722,2,84,1,1,1,1,3/30/2025 4:08,3/30/2025 6:30,905,905,30300,13,2,30,0,0,
87,25020186,2,18,1,1,1,1,2/14/2025 14:01,2/14/2025 15:45,907,1703,"14,050",8,1,25,0,761,
746,25020800,5,2,1,1,1,1,3/6/2025 13:54,3/6/2025 16:34,907,1280,38750,44,7,48,30,427,
710,25020800,2,2,1,1,1,1,3/5/2025 21:41,3/5/2025 23:50,909,1262,16550,19,2,15,5,342,
169,25020142,3,11,1,1,1,1,2/17/2025 13:46,2/17/2025 15:17,911,1245,"34,000",8,4,65,50,323,
629,25020711,2,110,1,1,1,1,3/4/2025 13:42,3/4/2025 14:51,912,912,"14,700",12,4,37,12,0,
330,25020276,2,1,1,1,1,1,2/21/2025 12:27,2/21/2025 14:40,913,1575,"34,300",21,4,21,0,662,
1046,25030233,5,1,1,1,1,1,3/14/2025 13:52,3/14/2025 14:57,913,1328,39400,32,3,100,25,456,
542,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 7:46,916,916,"33,600",25,7,21,36,0,
543,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 8:42,916,916,"33,600",25,7,21,36,0,
776,25020631,5,13,1,1,1,1,3/7/2025 13:46,3/7/2025 15:09,916,916,21660,17,4,48,10,0,
913,25030095,5,2,1,1,1,1,3/10/2025 21:50,3/10/2025 23:38,921,946,9800,0,0,21,5,0,
1772,25030488,2,179,1,1,1,1,3/28/2025 21:38,3/28/2025 22:49,924,924,15900,15,3,20,10,0,
383,25020271,2,13,1,1,1,1,2/24/2025 9:48,2/24/2025 11:21,925,1576,"19,100",5,2,10,8,651,
277,25020273,2,62,1,1,1,1,2/19/2025 17:19,2/19/2025 19:09,926,926,"17,150",10,3,32,0,0,
708,25020629,2,13,1,1,1,1,3/5/2025 17:44,3/5/2025 18:55,927,1539,24400,15,2,15,25,607,
355,25020185,2,13,1,1,1,1,2/22/2025 13:47,2/22/2025 15:20,930,1350,"45,700",11,4,25,34,406,
1442,25030494,2,56,1,1,1,1,3/21/2025 16:23,3/21/2025 18:11,930,930,15600,4,2,11,12,0,
107,25020118,2,13,1,1,1,1,2/14/2025 21:07,2/14/2025 22:58,933,933,"36,400",32,6,52,0,0,
1590,25030459,2,292,1,1,1,1,3/25/2025 17:35,3/25/2025 18:36,935,1721,22100,5,3,11,11,791,
1022,25030233,2,1,1,1,1,1,3/13/2025 19:02,3/13/2025 21:46,938,"1,537",11800,3,0,3,22,602,
83,25020142,3,11,1,1,1,1,2/14/2025 11:48,2/14/2025 13:33,938,1291,"22,300",9,2,30,0,309,
571,25020567,5,96,1,1,1,1,3/3/2025 9:01,3/3/2025 11:16,939,936,"20,200",34,4,49,11,0,
150,25020025,2,35,1,1,1,1,2/15/2025 21:10,2/15/2025 23:34,942,1333,"19,350",8,4,19,0,393,
1740,25030776,2,94,1,1,1,1,3/28/2025 0:02,3/28/2025 2:32,944,1713,31400,17,4,26,34,681,
447,25020404,2,13,1,1,1,1,2/26/2025 12:56,2/26/2025 15:10,947,1491,"39,900",34,4,24,30,543,
1568,25030459,2,292,1,1,1,1,3/25/2025 11:57,3/25/2025 14:01,948,1783,18200,5,2,10,12,787,
929,25030095,5,2,1,1,1,1,3/11/2025 15:12,3/11/2025 17:15,949,1545,44100,22,4,43,30,598,
76,25020118,2,13,1,1,1,1,2/14/2025 11:37,2/14/2025 14:11,955,955,"11,200",3,1,5,0,0,
1039,25030219,2,13,1,1,1,1,3/14/2025 13:49,3/14/2025 15:21,958,1345,39900,38,4,51,25,481,
1725,25030776,2,94,1,1,1,1,3/27/2025 17:59,3/27/2025 20:50,959,1741,25300,17,3,10,24,685,
971,25020831,5,94,1,1,1,1,3/12/2025 11:44,3/12/2025 13:14,959,959,25300,32,3,103,24,0,
810,25030106,5,84,1,1,1,1,3/8/2025 8:50,3/8/2025 11:31,963,1348,12350,5,2,7,5,393,
6,25020074,2,1,1,1,1,1,2/11/2025 16:40,2/11/2025 17:40,966,1031,"10,500",11,3,9,0,65,
1604,25030390,2,179,1,1,1,1,3/25/2025 21:49,3/26/2025 0:13,966,1577,10500,8,2,9,5,580,
